timestamp,frame_differencing,background_subtraction,contour_detection,ssim,mean
2025-03-16 01:10:02,,,,,
2025-03-16 01:10:03,38.77,19.68,38.12,31.12,31.92
2025-03-16 01:10:04,33.43,21.74,32.75,31.12,29.76
2025-03-16 01:10:04,,,,,
2025-03-16 01:10:05,27.3,14.16,27.39,27.11,23.99
2025-03-16 01:10:05,,,,,
2025-03-16 01:10:06,22.3,11.38,21.55,25.15,20.09
2025-03-16 01:10:06,,,,,
2025-03-16 01:10:07,37.09,20.1,37.28,30.01,31.12
2025-03-16 01:10:08,45.04,22.52,45.96,30.13,35.91
2025-03-16 01:10:09,44.99,22.39,45.77,29.21,35.59
2025-03-16 01:10:10,45.48,22.86,46.93,29.43,36.17
2025-03-16 01:10:11,47.27,20.96,50.61,28.52,36.84
2025-03-16 01:10:12,42.3,18.64,43.91,27.05,32.97
2025-03-16 01:10:13,31.16,14.17,31.14,28.0,26.12
2025-03-16 01:10:14,30.11,15.63,29.84,29.9,26.37
2025-03-16 01:10:15,30.34,14.93,30.56,28.69,26.13
2025-03-16 01:10:17,29.95,14.73,29.81,25.94,25.11
2025-03-16 01:10:17,33.25,12.59,33.36,23.96,25.79
2025-03-16 01:10:18,31.88,16.02,32.01,26.51,26.61
2025-03-16 01:10:18,,,,,
2025-03-16 01:10:19,,,,,
2025-03-16 01:10:19,,,,,
2025-03-16 01:10:19,28.04,13.78,28.13,26.12,24.02
2025-03-16 01:10:20,39.1,20.62,38.9,29.57,32.05
2025-03-16 01:10:22,30.83,16.19,30.26,28.66,26.48
2025-03-16 01:10:23,28.42,12.77,27.52,26.51,23.8
2025-03-16 01:10:24,30.21,13.88,29.63,26.56,25.07
2025-03-16 01:10:25,31.99,13.88,31.43,26.25,25.88
2025-03-16 01:10:26,34.64,15.73,34.67,27.72,28.19
2025-03-16 01:10:26,,,,,
2025-03-16 01:10:27,30.49,13.06,29.71,25.32,24.65
2025-03-16 01:10:27,,,,,
2025-03-16 01:10:27,,,,,
2025-03-16 01:10:27,,,,,
2025-03-16 01:10:28,22.44,11.88,22.17,25.16,20.41
2025-03-16 01:10:29,10.39,2.2,8.84,17.35,9.7
2025-03-16 01:10:30,5.77,0.1,4.54,15.9,6.58
2025-03-16 01:10:30,,,,,
2025-03-16 01:10:30,,,,,
2025-03-16 01:10:31,5.75,0.1,4.38,15.95,6.55
2025-03-16 01:10:32,5.76,0.11,4.43,15.94,6.56
2025-03-16 01:10:33,16.3,8.59,15.0,23.05,15.74
2025-03-16 01:10:34,32.8,16.78,32.3,27.35,27.31
2025-03-16 01:10:35,38.84,12.07,39.66,25.0,28.89
2025-03-16 01:10:35,,,,,
2025-03-16 01:10:36,,,,,
2025-03-16 01:10:36,22.41,10.54,22.8,25.72,20.37
2025-03-16 01:10:37,29.99,12.33,29.34,24.48,24.03
2025-03-16 01:10:38,5.85,0.1,4.64,16.1,6.67
2025-03-16 01:10:39,5.76,0.11,4.43,15.97,6.57
2025-03-16 01:10:40,5.76,0.11,4.48,15.94,6.57
2025-03-16 01:10:41,5.75,0.1,4.42,15.93,6.55
2025-03-16 01:10:43,8.28,2.6,7.0,17.12,8.75
2025-03-16 01:10:43,,,,,
2025-03-16 01:10:44,8.64,2.4,7.54,17.29,8.97
2025-03-16 01:10:44,7.99,1.66,6.51,16.87,8.26
2025-03-16 01:10:44,,,,,
2025-03-16 01:10:45,8.34,2.21,6.96,17.39,8.72
2025-03-16 01:10:46,8.6,2.39,7.22,17.63,8.96
2025-03-16 01:10:47,7.32,0.92,6.1,16.5,7.71
2025-03-16 01:10:48,,,,,
2025-03-16 01:10:48,7.39,0.86,5.96,16.67,7.72
2025-03-16 01:10:49,6.3,0.36,4.86,16.32,6.96
2025-03-16 01:10:51,5.73,0.1,4.44,16.0,6.57
2025-03-16 01:10:51,,,,,
2025-03-16 01:10:51,,,,,
2025-03-16 01:10:52,8.19,2.01,6.82,18.15,8.79
2025-03-16 01:10:52,,,,,
2025-03-16 01:10:52,,,,,
2025-03-16 01:10:53,7.03,1.11,5.66,16.68,7.62
2025-03-16 01:10:54,7.4,1.21,6.13,17.18,7.98
2025-03-16 01:10:55,5.94,0.1,4.6,15.96,6.65
2025-03-16 01:10:56,5.79,0.11,4.57,16.01,6.62
2025-03-16 01:10:57,5.72,0.11,4.37,16.01,6.55
2025-03-16 01:10:57,,,,,
2025-03-16 01:10:58,5.72,0.1,4.48,16.02,6.58
2025-03-16 01:10:59,5.69,0.11,4.38,16.16,6.58
2025-03-16 01:10:59,,,,,
2025-03-16 01:11:00,23.6,15.1,22.73,26.43,21.97
2025-03-16 01:11:00,,,,,
2025-03-16 01:11:00,,,,,
2025-03-16 01:11:01,35.21,21.34,34.46,32.46,30.87
2025-03-16 01:11:02,44.97,23.33,44.68,30.58,35.89
2025-03-16 01:11:03,41.24,24.66,41.7,33.87,35.37
2025-03-16 01:11:04,42.81,24.59,42.23,33.49,35.78
2025-03-16 01:11:04,,,,,
2025-03-16 01:11:04,,,,,
2025-03-16 01:11:05,45.03,26.1,45.8,33.71,37.66
2025-03-16 01:11:06,47.73,25.19,48.29,32.64,38.46
2025-03-16 01:11:06,,,,,
2025-03-16 01:11:06,,,,,
2025-03-16 01:11:07,42.83,23.73,42.48,28.92,34.49
2025-03-16 01:11:08,,,,,
2025-03-16 01:11:08,,,,,
2025-03-16 01:11:08,,,,,
2025-03-16 01:11:08,,,,,
2025-03-16 01:11:09,39.94,25.2,38.74,29.08,33.24
2025-03-16 01:11:09,,,,,
2025-03-16 01:11:09,,,,,
2025-03-16 01:11:10,44.98,25.36,44.91,30.84,36.52
2025-03-16 01:11:09,,,,,
2025-03-16 01:11:11,44.53,25.34,44.94,30.54,36.34
2025-03-16 01:11:12,40.82,25.58,40.01,30.87,34.32
2025-03-16 01:11:12,49.37,27.76,49.24,33.8,40.04
2025-03-16 01:11:13,53.16,28.59,54.77,36.86,43.34
2025-03-16 01:11:15,54.27,31.76,56.04,38.47,45.14
2025-03-16 01:11:16,52.33,30.88,54.28,38.51,44.0
